"Season","Age","Tm","Lg","Pos","G","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","player","ID"
"2020-21",21,"MIA","NBA","PF",61,737,14.2,0.55,0.004,0.482,11.5,20.6,16.1,6.1,1.3,4,13.5,19.5,0.3,1,1.3,0.085,-3.6,-0.5,-4.1,-0.4,"Precious Achiuwa","achiupr01"
"2020-21",27,"NOP","NBA","C",58,1605,15.1,0.596,0.01,0.438,14.4,20.4,17.4,9.1,1.6,2.2,17.5,11.7,2.3,1.7,4,0.119,-0.4,0.1,-0.3,0.7,"Steven Adams","adamsst01"
"2020-21",23,"MIA","NBA","C",64,2143,22.7,0.626,0.01,0.443,7.7,22.6,15.3,26.9,1.7,3.2,15,23.7,5.6,3.2,8.8,0.197,2.9,2,4.9,3.7,"Bam Adebayo","adebaba01"
"2020-21",22,"NOP","NBA","SG",46,1007,12.5,0.522,0.478,0.144,1.4,14.1,7.8,14.7,2.2,2.1,12.4,23.2,-0.3,1,0.7,0.035,-1.4,0.1,-1.3,0.2,"Nickeil Alexander-Walker","alexani01"
"2020-21",25,"MEM","NBA","SG",50,1259,12.8,0.586,0.662,0.22,1.6,12,6.7,11.5,1.7,0.6,9.6,16.8,1.5,1.2,2.7,0.101,-0.2,0.1,-0.2,0.6,"Grayson Allen","allengr01"
"2020-21",22,"TOT","NBA","C",63,1864,20.1,0.661,0.039,0.602,11.6,26.3,18.9,8.7,0.8,4.3,14.1,16.6,4.3,2.1,6.4,0.166,1.3,-0.2,1.1,1.4,"Jarrett Allen","allenja01"
"2020-21",22,"BRK","NBA","C",12,320,21.5,0.73,0,0.938,13.8,28.6,21.6,8.3,1.1,5.2,19.3,15.5,1,0.5,1.4,0.216,1.7,0.9,2.6,0.4,"Jarrett Allen","allenja01"
"2020-21",22,"CLE","NBA","C",51,1544,19.8,0.649,0.046,0.549,11.2,25.9,18.3,8.8,0.8,4.1,13.1,16.8,3.4,1.6,5,0.155,1.2,-0.4,0.8,1.1,"Jarrett Allen","allenja01"
"2020-21",27,"MEM","NBA","PF",69,1887,17.2,0.578,0.397,0.28,2.9,19.5,11.1,18.3,2.1,2.7,10.4,18.5,2.9,2.7,5.6,0.143,1.4,1.9,3.3,2.5,"Kyle Anderson","anderky01"
"2020-21",26,"MIL","NBA","PF",61,2013,29.2,0.633,0.201,0.528,5.3,28.9,17.5,28.7,1.7,3.2,13.2,32.5,6.9,3.3,10.2,0.244,6.2,2.8,9,5.6,"Giannis Antetokounmpo","antetgi01"
"2020-21",28,"MIL","NBA","SF",57,551,10.3,0.523,0.212,0.358,10.7,12.9,11.8,10.3,1.9,1.6,21.3,15.3,0,0.6,0.7,0.057,-3.7,0.2,-3.5,-0.2,"Thanasis Antetokounmpo","antetth01"
"2020-21",20,"ORL","NBA","PG",47,1273,12.1,0.496,0.312,0.237,3,15.4,9,24.2,1.1,1.3,14.8,24.3,-0.9,0.9,0,-0.001,-1.9,-1.4,-3.3,-0.4,"Cole Anthony","anthoco01"
"2020-21",23,"TOR","NBA","SF",43,1433,15.4,0.605,0.503,0.197,4,14.6,9.1,10.1,2.2,2.2,11.7,19.3,1.5,1.6,3.1,0.104,0.8,0.4,1.2,1.2,"OG Anunoby","anunoog01"
"2020-21",26,"CHI","NBA","PG",44,450,9.8,0.541,0.573,0.171,1.2,15.1,8.3,16.3,1,0,7.4,13.1,0.5,0.4,0.9,0.093,-2.6,0.3,-2.3,0,"Ryan Arcidiacono","arcidry01"
"2020-21",20,"WAS","NBA","SF",54,1257,7.6,0.515,0.538,0.144,1.9,20.2,11,6.3,1.2,1,9,12,0,1.2,1.2,0.046,-3.6,0.4,-3.1,-0.4,"Deni Avdija","avdijde01"
"2020-21",22,"PHO","NBA","C",69,2115,20.3,0.653,0.029,0.252,12.4,26.3,19.5,6.8,1,3.4,11.9,18.2,5.3,3.1,8.4,0.191,1.1,0.1,1.2,1.7,"Deandre Ayton","aytonde01"
"2020-21",21,"UTA","NBA","C",15,57,10.3,0.597,0,1.111,7.8,16,12.1,0,0.9,5.7,18.3,12.4,0,0.1,0.1,0.119,-5.5,1.7,-3.8,0,"Udoka Azubuike","azubuud01"
"2020-21",21,"SAC","NBA","PF",43,1112,16.3,0.554,0.22,0.273,10.4,21.5,15.9,5.8,0.9,1.6,9.7,23.5,0.9,0.5,1.4,0.059,-0.4,-2.7,-3.1,-0.3,"Marvin Bagley III","baglema01"
"2020-21",19,"CHO","NBA","PG",51,1469,17.5,0.539,0.388,0.246,4.6,17.9,11.1,33.9,2.7,1.2,16.3,26.1,1,1.9,2.8,0.093,1.1,0.7,1.8,1.4,"LaMelo Ball","ballla01"
"2020-21",22,"ORL","NBA","C",46,725,19.3,0.556,0.392,0.219,10.5,28,19,8.1,0.9,7.3,9.8,21.8,0.7,1.1,1.8,0.117,0.2,0,0.1,0.4,"Mo Bamba","bambamo01"
"2020-21",22,"MEM","NBA","SG",68,1519,12.2,0.6,0.543,0.098,2.1,12.6,7.3,10.6,1.3,0.9,10.2,16.1,1.6,1.3,2.9,0.093,-0.6,-0.2,-0.8,0.5,"Desmond Bane","banede01"
"2020-21",28,"SAC","NBA","PF",58,2102,15.4,0.626,0.399,0.366,3.3,17.2,10.2,13,1,0.4,11.1,17.2,4,0.5,4.5,0.103,1.5,-1.3,0.2,1.1,"Harrison Barnes","barneha02"
"2020-21",20,"NYK","NBA","SG",72,2511,13.4,0.535,0.292,0.26,3,14.8,8.9,13.8,1.1,0.8,10.5,23.4,0.9,3.1,4.1,0.078,-0.9,-0.3,-1.2,0.5,"RJ Barrett","barrerj01"
"2020-21",30,"DEN","NBA","SF",56,1736,11.8,0.538,0.423,0.199,2.6,12.2,7.4,14.1,1.4,1.3,12.7,19,0.7,1.5,2.2,0.061,-1,-0.8,-1.9,0.1,"Will Barton","bartowi01"
"2020-21",25,"SAS","NBA","SF",30,245,12,0.518,0.254,0.313,3.8,17.7,10.6,6.6,2.2,1.7,8.4,14.8,0.1,0.3,0.3,0.068,-2.3,0.4,-1.9,0,"Keita Bates-Diop","bateske01"
"2020-21",32,"LAC","NBA","SF",67,1835,12.9,0.617,0.66,0.141,3.2,15.9,9.7,10.5,1.9,1.8,10.8,11.8,2.7,2.3,5,0.132,0.6,1.5,2.1,1.9,"Nicolas Batum","batumni01"
"2020-21",20,"OKC","NBA","PF",55,1714,9.7,0.491,0.414,0.258,3.1,21.2,12,8.9,0.8,1.3,13.7,22.1,-2.3,1.4,-0.9,-0.026,-3.1,-1.3,-4.4,-1,"Darius Bazley","bazleda01"
"2020-21",27,"WAS","NBA","SG",60,2147,22.7,0.593,0.27,0.332,3.6,10.4,7,21.3,1.5,0.9,10.6,34.1,4.2,1.7,5.9,0.132,4.8,-1.4,3.4,2.9,"Bradley Beal","bealbr01"
"2020-21",24,"MIN","NBA","SG",37,1214,14.6,0.57,0.535,0.133,2.4,12.4,7.2,11.6,1.2,0.5,8.6,24,0.9,0.4,1.3,0.053,1.6,-1.8,-0.2,0.6,"Malik Beasley","beaslma01"
"2020-21",28,"WAS","NBA","PF",57,1464,11.4,0.62,0.895,0.241,1.3,10.8,6.1,4.4,1,0.7,5.9,15.9,2.1,1,3.1,0.101,0.3,-1.1,-0.8,0.4,"Dāvis Bertāns","bertada01"
"2020-21",32,"LAC","NBA","PG",37,832,12,0.58,0.641,0.205,4,11.8,8,12,1.7,3,12.4,14.6,1,1,2.1,0.119,-0.7,1.4,0.7,0.6,"Patrick Beverley","beverpa01"
"2020-21",21,"DET","NBA","SF",70,1909,12.6,0.567,0.666,0.213,2.5,16.2,9.3,7.6,1.3,0.6,7.4,18.7,1.6,1.7,3.3,0.082,0.3,-0.8,-0.5,0.7,"Saddiq Bey","beysa01"
"2020-21",28,"TOT","NBA","C",67,1529,15.1,0.552,0.137,0.339,11.6,15.3,13.4,8.5,1.5,3.1,9.2,13.6,2.3,1.4,3.8,0.118,-1,0.1,-1,0.4,"Khem Birch","birchkh01"
"2020-21",28,"ORL","NBA","C",48,952,14.1,0.517,0.1,0.407,12.3,14.2,13.2,8,1.6,2.7,8.5,12.2,1.3,0.8,2.1,0.106,-1.7,0.1,-1.6,0.1,"Khem Birch","birchkh01"
"2020-21",28,"TOR","NBA","C",19,577,16.9,0.596,0.181,0.257,10.5,17.2,13.7,9.4,1.3,3.8,9.9,15.8,1.1,0.6,1.7,0.138,0.1,0,0.1,0.3,"Khem Birch","birchkh01"
"2020-21",21,"IND","NBA","C",45,561,16.3,0.523,0.407,0.314,11.7,17.3,14.5,8.9,0.8,8.7,7.1,18.1,0.7,0.8,1.5,0.129,-2,1,-1,0.1,"Goga Bitadze","bitadgo01"
"2020-21",28,"CHO","NBA","C",66,1349,11.7,0.574,0.004,0.434,10.8,17.1,13.9,8.3,0.6,5.4,19.8,11.5,0.9,1.4,2.3,0.081,-3.4,0.4,-3,-0.4,"Bismack Biyombo","biyombi01"
"2020-21",28,"ATL","NBA","SG",44,1305,17.6,0.616,0.589,0.078,1.7,11.5,6.7,17.6,1.8,0.9,8.5,21.3,2.8,1.1,3.9,0.142,3.3,0.3,3.6,1.8,"Bogdan Bogdanović","bogdabo01"
"2020-21",31,"UTA","NBA","SF",72,2216,14,0.588,0.498,0.286,2,11.1,6.7,9.1,1,0.1,10.9,22.8,2.7,2.5,5.2,0.113,0.2,-0.7,-0.4,0.9,"bojan bogdanovic","bogdabo02"
"2020-21",21,"DEN","NBA","PF",32,160,9.4,0.534,0.414,0.259,0,16.9,8.5,6,0.9,6.1,16.8,21.2,-0.2,0.2,0,-0.004,-3.8,-0.3,-4.1,-0.1,"Bol Bol","bolbo01"
"2020-21",24,"PHO","NBA","SG",67,2270,19.2,0.587,0.288,0.305,1.7,12.1,7,20.6,1.2,0.6,12.4,32.7,2.9,2,4.9,0.104,1.7,-1.4,0.3,1.3,"Devin Booker","bookede01"
"2020-21",28,"TOR","NBA","C",60,1453,21.9,0.634,0.42,0.345,8.5,22.5,15.3,6.9,1.2,7.6,6.7,20.5,4,2.1,6.1,0.201,2.7,0.6,3.3,2,"Chris Boucher","bouchch01"
"2020-21",23,"TOT","NBA","C",42,684,20.7,0.678,0.015,0.279,13.3,24,18.6,8.5,1,3.9,13,15.8,1.8,1,2.7,0.192,1.2,0.1,1.3,0.6,"Tony Bradley","bradlto01"
"2020-21",23,"PHI","NBA","C",20,287,21.1,0.683,0.013,0.147,15.2,24.5,19.9,8.7,1,4.1,7,12.9,1,0.5,1.5,0.245,2.3,1,3.3,0.4,"Tony Bradley","bradlto01"
"2020-21",23,"OKC","NBA","C",22,397,20.4,0.676,0.016,0.361,11.9,23.6,17.7,8.3,1.1,3.8,16,18,0.8,0.5,1.3,0.154,0.4,-0.5,-0.2,0.2,"Tony Bradley","bradlto01"
"2020-21",24,"UTA","NBA","PF",28,138,16.6,0.605,0.538,0.038,7.2,13.3,10.4,16.1,2.5,1.2,13.1,19,0.3,0.2,0.5,0.172,0.6,1.6,2.2,0.1,"Jarrell Brantley","brantja01"
"2020-21",24,"PHO","NBA","SF",72,2348,16.4,0.667,0.471,0.196,3.7,11.1,7.5,8.8,1.6,2.4,7.3,14.9,5.4,2.6,8,0.164,2.4,0.9,3.3,3.1,"Mikal Bridges","bridgmi01"
"2020-21",22,"IND","NBA","SF",21,519,17.2,0.638,0.517,0.43,6.1,17.9,12,4.6,1.7,3.1,5.3,15.6,1.2,0.6,1.8,0.165,1.1,-0.5,0.6,0.3,"Oshae Brissett","brissos01"
"2020-21",28,"IND","NBA","PG",56,1930,17.9,0.561,0.382,0.181,3.3,13.2,8.3,25.7,1.2,0.6,9.8,25.9,2.9,1.3,4.2,0.105,3,-0.9,2.1,2,"Malcolm Brogdon","brogdma01"
"2020-21",25,"MEM","NBA","SF",67,1997,12.1,0.515,0.361,0.189,2.8,7.7,5.2,11.7,1.9,1.2,9.6,26.1,-0.5,1.8,1.4,0.033,-2.6,-1.1,-3.7,-0.9,"Dillon Brooks","brookdi01"
"2020-21",24,"BRK","NBA","PG",65,1451,16.1,0.604,0.139,0.277,8.9,17.2,13.3,9.8,1.9,1.7,10.2,15.9,2.8,1.5,4.4,0.144,-0.4,0.2,-0.1,0.7,"Bruce Brown","brownbr01"
"2020-21",24,"BOS","NBA","SG",58,1999,19.9,0.586,0.37,0.225,3.9,15.5,9.7,16.5,1.8,1.5,11.5,29.7,2.8,2,4.8,0.115,3.2,-0.7,2.5,2.3,"Jaylen Brown","brownja02"
"2020-21",21,"OKC","NBA","C",43,920,18.8,0.572,0,0.47,17.2,26.2,21.6,1.7,1.6,4.5,11.7,16.9,1.3,1.3,2.6,0.138,-1.3,-1.2,-2.4,-0.1,"Moses Brown","brownmo01"
"2020-21",25,"HOU","NBA","SG",51,1229,11.1,0.597,0.642,0.093,3.2,16.8,9.7,8.4,1.5,0.9,10.5,13.5,1,0.8,1.8,0.071,-1.6,0,-1.6,0.1,"Sterling Brown","brownst02"
"2020-21",21,"TOT","NBA","SF",34,524,8.5,0.525,0.486,0.146,4.2,17.4,10.8,7.2,0.9,1,12.1,14,0,0.5,0.5,0.043,-3.3,-0.6,-4,-0.3,"Troy Brown Jr.","browntr01"
"2020-21",21,"WAS","NBA","SF",21,287,6.3,0.471,0.517,0.169,4.1,18.4,11.3,8.5,0.5,1.2,14.3,16.1,-0.3,0.2,-0.1,-0.009,-4.2,-1.3,-5.5,-0.3,"Troy Brown Jr.","browntr01"
"2020-21",21,"CHI","NBA","SF",13,237,11.2,0.616,0.436,0.109,4.3,16.2,10.3,5.6,1.4,0.7,8,11.5,0.3,0.2,0.5,0.107,-2.3,0.2,-2.2,0,"Troy Brown Jr.","browntr01"
"2020-21",24,"DAL","NBA","PG",68,1697,17.1,0.618,0.319,0.241,1.8,13.1,7.5,21.3,1,0.1,10.3,20.2,3.9,1.1,5.1,0.143,1.5,-0.6,0.9,1.2,"Jalen Brunson","brunsja01"
"2020-21",23,"WAS","NBA","C",10,271,18.7,0.704,0.231,0.264,7.1,16.8,11.9,8.2,0.7,2.5,9.8,17.2,0.7,0.2,1,0.171,1.4,-0.6,0.9,0.2,"Thomas Bryant","bryanth01"
"2020-21",29,"NYK","NBA","SF",65,1949,11.1,0.606,0.709,0.098,0.9,11.4,6.2,7.4,1.3,0.5,7.1,14.4,2.3,2.3,4.6,0.114,-0.9,0.8,-0.1,0.9,"Reggie Bullock","bullore01"
"2020-21",29,"NYK","NBA","SG",49,1255,14.8,0.564,0.492,0.236,1.8,17.6,9.8,13.2,1.2,1.1,8.2,21.3,1.5,1.8,3.3,0.126,0.9,0.6,1.5,1.1,"Alec Burks","burksal01"
"2020-21",31,"MIA","NBA","SF",52,1745,26.5,0.607,0.139,0.565,6.3,17.1,11.8,35.1,3.1,1.1,10.6,26.6,6.6,2.7,9.3,0.255,5.4,2.3,7.7,4.3,"Jimmy Butler","butleji01"
"2020-21",27,"LAL","NBA","SG",67,1902,10.7,0.588,0.579,0.221,1.6,8.9,5.3,9.2,1.6,1.2,10.6,14.2,1.6,2.6,4.2,0.107,-1.6,1,-0.5,0.7,"Kentavious Caldwell-Pope","caldwke01"
"2020-21",29,"DEN","NBA","PG",65,1425,11.6,0.558,0.686,0.289,1.8,8.9,5.3,20.2,2.7,1,17.1,13.1,1.6,1.5,3.1,0.105,-1.7,1.2,-0.6,0.5,"Facundo Campazzo","campafa01"
"2020-21",23,"DEN","NBA","PF",41,281,9.7,0.547,0.458,0.181,4.5,15.7,10.1,6.4,1.9,0.7,15.3,14.2,0,0.3,0.3,0.053,-2.6,0,-2.6,0,"Vlatko Čančar","cancavl01"
"2020-21",26,"ATL","NBA","C",63,1898,24.3,0.601,0,0.327,17.5,34.3,26.1,4.1,1.1,6,8.4,19.9,4.9,3.3,8.2,0.207,2.7,0,2.7,2.2,"Clint Capela","capelca01"
"2020-21",19,"CHO","NBA","C",19,115,11.7,0.563,0.194,0.306,5.6,20.1,12.7,2.6,0.4,4.3,10.9,17.2,0,0.1,0.2,0.066,-4.4,-1.7,-6.1,-0.1,"Vernon Carey Jr.","careyve01"
"2020-21",25,"PHO","NBA","PG",60,717,12.2,0.548,0.677,0.031,2.6,11.8,7.3,13,2,1.1,6.6,15,0.7,0.8,1.6,0.104,-0.4,0.9,0.5,0.5,"Jevon Carter","carteje01"
"2020-21",21,"TOT","NBA","C",54,1375,16.7,0.566,0.112,0.392,10.2,24.6,17.4,11.2,1.2,2.7,12.7,19.3,1.7,1.7,3.4,0.118,-1.1,-0.2,-1.3,0.2,"Wendell Carter Jr.","cartewe01"
"2020-21",21,"CHI","NBA","C",32,792,16.3,0.578,0.087,0.44,9.9,24.9,17.5,12.3,1.1,2.6,14,19.1,1.1,1,2.1,0.13,-1.4,0.4,-1,0.2,"Wendell Carter Jr.","cartewe01"
"2020-21",21,"ORL","NBA","C",22,583,17.3,0.549,0.141,0.332,10.7,24.1,17.2,9.7,1.4,2.8,11,19.5,0.6,0.7,1.2,0.103,-0.8,-1,-1.7,0,"Wendell Carter Jr.","cartewe01"
"2020-21",29,"ORL","NBA","SG",31,800,9.5,0.449,0.226,0.296,4.9,13.4,9,24.3,1.5,1.9,18.4,20.2,-1.1,0.6,-0.5,-0.028,-4.6,-0.2,-4.8,-0.6,"Michael Carter-Williams","cartemi01"
"2020-21",26,"LAL","NBA","PG",58,1216,11.1,0.547,0.449,0.249,2.9,12.8,7.9,18.1,2.6,1.1,18.3,14.8,0.3,2.1,2.4,0.095,-2.5,2.5,0,0.6,"Alex Caruso","carusal01"
"2020-21",24,"MEM","NBA","PF",59,1415,17.3,0.56,0.156,0.228,7.2,17.5,12.3,9.5,2,3.2,5.7,17.2,2.2,2,4.2,0.142,0.4,1.2,1.5,1.3,"Brandon Clarke","clarkbr01"
"2020-21",28,"UTA","NBA","SG",68,1818,17.1,0.549,0.557,0.134,2.9,12.7,8,15.3,1.6,0.4,9.2,29.7,1.7,2.5,4.2,0.111,1.8,-0.4,1.4,1.6,"Jordan Clarkson","clarkjo01"
"2020-21",21,"BRK","NBA","C",32,594,16.9,0.612,0.034,0.441,8.4,21.8,15.4,6.4,1.9,5.9,9.4,14,1,0.9,1.9,0.153,-1,1.4,0.4,0.4,"Nic Claxton","claxtni01"
"2020-21",23,"LAC","NBA","SG",44,394,10.1,0.585,0.544,0.369,2.9,9.4,6.3,7.4,1.3,0,11.1,15.1,0.4,0.3,0.7,0.085,-1.9,-0.1,-2,0,"Amir Coffey","coffeam01"
"2020-21",23,"ATL","NBA","PF",63,1848,20.6,0.645,0.27,0.265,7.1,20.3,13.8,6.9,0.9,3,8.9,22.2,4.8,1.9,6.7,0.174,2.5,-0.2,2.3,2,"John Collins","collijo01"
"2020-21",33,"UTA","NBA","PG",51,1498,19.2,0.589,0.523,0.222,2.7,9.6,6.3,30.6,2.3,0.5,12.4,23.1,4,2.1,6.1,0.197,3.6,1.3,4.9,2.6,"Mike Conley","conlemi01"
"2020-21",28,"MIL","NBA","SG",69,1575,11.3,0.578,0.703,0.103,4.4,17.3,11.1,6.3,1.5,1.3,7.5,11.6,1.8,1.7,3.5,0.108,-0.5,0.5,0,0.8,"Pat Connaughton","connapa01"
"2020-21",30,"POR","NBA","PF",70,2243,11.2,0.553,0.699,0.122,2.8,19.8,11.1,6.8,2.2,3.4,10.7,11.5,1.4,2.4,3.7,0.08,-1.3,1.5,0.2,1.2,"Robert Covington","covinro01"
"2020-21",30,"TOT","NBA","SF",50,803,14.2,0.579,0.467,0.097,8.1,19.1,13.7,7.9,1.7,2.9,9.6,14.3,1.1,1.1,2.2,0.133,-0.3,0.7,0.4,0.5,"Torrey Craig","craigto01"
"2020-21",30,"MIL","NBA","SF",18,201,10.3,0.48,0.478,0.043,7.1,15.1,11.2,9.5,2.1,3.1,9.6,10.8,0.1,0.3,0.4,0.097,-2.2,1.6,-0.6,0.1,"Torrey Craig","craigto01"
"2020-21",30,"PHO","NBA","SF",32,602,15.5,0.603,0.464,0.11,8.4,20.4,14.5,7.4,1.6,2.8,9.5,15.5,1,0.8,1.8,0.145,0.4,0.4,0.8,0.4,"Torrey Craig","craigto01"
"2020-21",30,"PHO","NBA","PF",60,1648,11.8,0.574,0.772,0.152,2.2,16.9,9.7,10,1.4,1.5,9.5,15.7,1.4,1.9,3.3,0.097,0.3,0.8,1.1,1.3,"Jae Crowder","crowdja01"
"2020-21",21,"MIN","NBA","SG",34,499,8.8,0.476,0.315,0.286,7.1,15.8,11.3,6.8,1.6,1.6,12.9,18.2,-0.4,0.3,-0.1,-0.006,-4.5,-1.1,-5.6,-0.5,"Jarrett Culver","culveja01"
"2020-21",30,"PHI","NBA","SG",57,1638,12.9,0.607,0.507,0.139,0.7,8.3,4.6,13.6,1.3,0.4,10,17.1,2.3,1.7,4,0.118,0.1,-0.4,-0.3,0.7,"Seth Curry","curryse01"
"2020-21",32,"GSW","NBA","PG",63,2152,26.3,0.655,0.587,0.289,1.5,15.4,8.5,30.5,1.7,0.3,12.2,34.8,6.5,2.5,9,0.201,8.3,0.4,8.7,5.8,"Stephen Curry","curryst01"
"2020-21",27,"LAL","NBA","PF",36,1162,22.1,0.556,0.163,0.349,6,21.5,13.8,16.4,1.9,4.5,9.5,29.2,1.3,2.4,3.7,0.152,2.6,2.2,4.8,2,"Anthony Davis","davisan02"
"2020-21",23,"TOT","NBA","SG",61,1074,12.7,0.555,0.586,0.121,2,14.1,7.9,11.4,2,1.2,11.6,21.8,0.1,0.8,0.8,0.038,-0.9,-0.9,-1.7,0.1,"Terence Davis","daviste02"
"2020-21",23,"TOR","NBA","SG",34,493,11.1,0.537,0.581,0.086,1.9,13.2,7.4,11.6,1.7,1.4,11.7,21.6,-0.2,0.4,0.3,0.026,-1.8,-0.8,-2.6,-0.1,"Terence Davis","daviste02"
"2020-21",23,"SAC","NBA","SG",27,581,14,0.57,0.589,0.15,2.1,14.9,8.4,11.3,2.2,1,11.5,21.9,0.2,0.3,0.6,0.047,-0.1,-0.9,-0.9,0.2,"Terence Davis","daviste02"
"2020-21",31,"SAS","NBA","PF",61,2056,22,0.591,0.08,0.478,2,11.6,6.7,32,1.3,0.6,9.7,26.1,5.9,1.5,7.4,0.172,3.2,-0.1,3.1,2.6,"DeMar DeRozan","derozde01"
"2020-21",31,"MIA","NBA","C",16,210,24.5,0.735,0.077,0.415,15.5,31,23.4,9.6,2.1,3,14.5,19.3,0.7,0.4,1.1,0.256,1.2,0.5,1.7,0.2,"Dewayne Dedmon","dedmode01"
"2020-21",30,"CLE","NBA","PG",13,224,7.3,0.312,0.446,0.071,2.9,9.2,6,35.3,0.9,0.4,9.4,12.4,-0.1,0.1,0,0.005,-4.5,-1.9,-6.4,-0.3,"Matthew Dellavedova","dellama01"
"2020-21",24,"MIL","NBA","SG",66,1814,13,0.542,0.574,0.118,4.9,16.7,11,14.2,1.9,0.7,12.5,16.7,1.5,2.1,3.6,0.095,-0.2,0.4,0.3,1,"Donte DiVincenzo","divindo01"
"2020-21",24,"MIL","NBA","PF",14,141,12.3,0.477,0.2,0.35,6.2,18.7,12.7,7,2.3,3.8,6.1,14.6,0.1,0.2,0.3,0.102,-3.3,0.9,-2.4,0,"Mamadi Diakite","diakima01"
"2020-21",22,"TOT","NBA","SF,SG",52,1226,14.3,0.541,0.174,0.426,5.1,18.8,11.9,13.3,1.6,1.7,12,22.2,0.3,1.3,1.6,0.063,-2.2,0.1,-2.1,0,"Hamidou Diallo","diallha01"
"2020-21",22,"OKC","NBA","SG",32,761,15,0.536,0.138,0.444,5,17.7,11.3,16.4,1.9,1.4,12.1,22.5,0.3,0.8,1,0.065,-2.1,0.6,-1.5,0.1,"Hamidou Diallo","diallha01"
"2020-21",22,"DET","NBA","SF",20,465,13.1,0.549,0.237,0.393,5.2,20.6,12.8,8.3,1.1,2.2,11.7,21.6,0.1,0.5,0.6,0.059,-2.4,-0.8,-3.2,-0.1,"Hamidou Diallo","diallha01"
"2020-21",31,"TOT","NBA","C",38,552,19.2,0.67,0.429,0.411,7.6,19.5,13.5,12,2.3,2.6,14.3,17.4,1.3,0.8,2.1,0.185,1.8,1.5,3.4,0.7,"Gorgui Dieng","dienggo01"
"2020-21",31,"MEM","NBA","C",22,371,19.2,0.682,0.444,0.398,7.9,20.2,14,10.6,2.2,3.4,14.8,17,0.9,0.6,1.5,0.19,1.8,1.6,3.3,0.5,"Gorgui Dieng","dienggo01"
"2020-21",31,"SAS","NBA","C",16,181,19,0.648,0.4,0.436,6.9,18,12.3,15,2.4,0.9,13.2,18.2,0.4,0.2,0.7,0.175,2,1.5,3.5,0.2,"Gorgui Dieng","dienggo01"
"2020-21",27,"BRK","NBA","SG",3,64,10.1,0.536,0.438,0.375,0,21.3,11.2,17.6,1.5,1.4,21.2,16.1,0,0.1,0.1,0.045,-2.4,2.6,0.2,0,"Spencer Dinwiddie","dinwisp01"
"2020-21",21,"DAL","NBA","PG",66,2262,25.3,0.587,0.406,0.349,2.7,22.9,12.8,44.1,1.4,1.5,15.3,36,5.1,2.6,7.7,0.163,6.1,0.7,6.8,5.1,"Luka Doncic","doncilu01"
"2020-21",21,"OKC","NBA","SG",52,1543,10.1,0.513,0.515,0.257,2.5,10.3,6.4,8.8,1.4,1.1,10,21.7,-0.6,1,0.3,0.011,-2.6,-0.9,-3.5,-0.6,"Luguentz Dort","dortlu01"
"2020-21",21,"CHI","NBA","PG",11,50,19.3,0.548,0.333,0,4.5,6.6,5.5,21.4,3.9,0,0,18.2,0.1,0.1,0.2,0.177,-0.1,2.2,2.1,0.1,"Devon Dotson","dotsode01"
"2020-21",24,"DEN","NBA","SG",50,1088,10.4,0.501,0.42,0.186,3.7,15.3,9.5,11.2,1.4,2,10.7,17.2,0.1,1.1,1.1,0.051,-2.3,-0.4,-2.6,-0.2,"PJ Dozier","doziepj01"
"2020-21",34,"MIA","NBA","PG",50,1337,13,0.552,0.44,0.22,2.2,12.1,7.2,25.9,1.2,0.6,16.2,24.5,0.2,1.2,1.3,0.048,-1.1,-1.3,-2.3,-0.1,"Goran Dragić","dragigo01"
"2020-21",27,"TOT","NBA","C",46,1242,19.4,0.519,0.014,0.358,14.8,35.2,24.9,13.2,2.5,3.5,15.8,27.6,-0.6,2.5,2,0.077,-1.7,0.5,-1.2,0.3,"Andre Drummond","drumman01"
"2020-21",27,"CLE","NBA","C",25,722,20.5,0.5,0.021,0.339,15.3,37.5,26.1,16.2,2.7,3.6,15.6,31.3,-0.8,1.3,0.6,0.037,-1,0.2,-0.8,0.2,"Andre Drummond","drumman01"
"2020-21",27,"LAL","NBA","C",21,520,17.9,0.554,0,0.396,14.1,32,23.1,9,2.2,3.4,16,22.4,0.2,1.2,1.4,0.133,-2.7,1,-1.7,0,"Andre Drummond","drumman01"
"2020-21",26,"ATL","NBA","PG",4,45,-5.7,0.182,0.167,0.333,0,14.3,7.3,5.4,2.2,3.9,17.9,16.2,-0.2,0.1,-0.2,-0.202,-13.7,-0.1,-13.7,-0.1,"Kris Dunn","dunnkr01"
"2020-21",32,"BRK","NBA","PF",35,1157,26.4,0.666,0.313,0.395,1.3,21.3,11.8,27.5,1,3.4,14.5,31.2,3.7,1.2,5,0.206,6.4,0.8,7.2,2.7,"Kevin Durant","duranke01"
"2020-21",19,"MIN","NBA","SG",72,2314,13.9,0.523,0.429,0.225,2.7,13.5,7.9,14.6,1.7,1.3,10.7,27,-0.6,1.4,0.8,0.017,-0.4,-1.7,-2.1,-0.1,"Anthony Edwards","edwaran01"
"2020-21",26,"PHI","NBA","C",51,1585,30.3,0.636,0.171,0.61,8,29.1,18.7,16.2,1.5,3.9,12.2,35.3,5.6,3.2,8.8,0.266,6.3,1.2,7.5,3.8,"Joel Embiid","embiijo01"
